Run,locking,substrate,size,pieceno,unique,axial_length_mm,widest_span_mm,width_ways_span,thickness_1,thickness_2,thickness_3,avg_thickness,avg_thickness_m,branched,no_branches,branch_1,branch_2,branch_3,avg_branch,dry_weight,dry_weight_corr,wet_weight,wet_weight_corr,mass_water,vol_water_in_voids,buoyant_weight,wet_coral_vol,dry_coral_vol,coral_wet_dens,coral_dry_dens,porosity,wave_period,wave_height_m,water_depth_m,E_value,calculated velocity_corrected,linear_wave_theory_velocity,Hs,T,depth_m,KC,FItoFD,24overKC2,InertiaSig,MaximumFrom,rock,walk_slide,flip,transport_after_slide_or_flip,movement_at_all,transport,greatest_movement_type-no_transport,greatest_movement_type-no_transport_walk_slide_combined,greatest_movement_type-transport,Waves,Remove_for_flip_analysis_but_not_movement_analysis
4408,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,1,0.13,0.42,0.207019668,0.141825279,0.140639899,0.13,1,0.42,8.864079938,1.113438109,0.305452662,Yes,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
4409,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,1,0.13,0.42,0.207019668,0.141825279,0.140639899,0.13,1,0.42,8.864079938,1.113438109,0.305452662,Yes,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
4410,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,1,0.13,0.42,0.207019668,0.141825279,0.140639899,0.13,1,0.42,8.864079938,1.113438109,0.305452662,Yes,Inertia,1,0,0,0,1,0,Rock,Rock,Rock,Regular,No_original
4411,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,1,0.15,0.42,0.207019668,0.163644553,0.162276807,0.15,1,0.42,10.22778456,0.964979692,0.229428887,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
4412,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,1,0.15,0.42,0.207019668,0.163644553,0.162276807,0.15,1,0.42,10.22778456,0.964979692,0.229428887,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
4413,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,1,0.15,0.42,0.207019668,0.163644553,0.162276807,0.15,1,0.42,10.22778456,0.964979692,0.229428887,No,Inertia,1,0,0,0,1,0,Rock,Rock,Rock,Regular,No_original
4414,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,1,0.17,0.42,0.207019668,0.185463826,0.183913714,0.17,1,0.42,11.59148913,0.851452673,0.178621107,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
4415,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,1,0.17,0.42,0.207019668,0.185463826,0.183913714,0.17,1,0.42,11.59148913,0.851452673,0.178621107,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
4416,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,1,0.17,0.42,0.207019668,0.185463826,0.183913714,0.17,1,0.42,11.59148913,0.851452673,0.178621107,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
4417,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,1,0.19,0.42,0.207019668,0.2072831,0.205550622,0.19,1,0.42,12.95519375,0.761826075,0.142995844,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
4418,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,1,0.19,0.42,0.207019668,0.2072831,0.205550622,0.19,1,0.42,12.95519375,0.761826075,0.142995844,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
4419,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,1,0.19,0.42,0.207019668,0.2072831,0.205550622,0.19,1,0.42,12.95519375,0.761826075,0.142995844,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
4420,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,1,0.21,0.42,0.207019668,0.229102374,0.22718753,0.21,1,0.42,14.31889838,0.689271209,0.117055555,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
4421,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,1,0.21,0.42,0.207019668,0.229102374,0.22718753,0.21,1,0.42,14.31889838,0.689271209,0.117055555,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
4422,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,1,0.21,0.42,0.207019668,0.229102374,0.22718753,0.21,1,0.42,14.31889838,0.689271209,0.117055555,No,Inertia,1,0,0,0,1,0,Rock,Rock,Rock,Regular,No_original
4423,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,1,0.23,0.42,0.207019668,0.250921647,0.248824437,0.23,1,0.42,15.68260294,0.629334584,0.097583176,No,Inertia,1,0,0,0,1,0,Rock,Rock,Rock,Regular,No_original
4424,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,1,0.23,0.42,0.207019668,0.250921647,0.248824437,0.23,1,0.42,15.68260294,0.629334584,0.097583176,No,Inertia,1,0,0,0,1,0,Rock,Rock,Rock,Regular,No_original
4425,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,1,0.23,0.42,0.207019668,0.250921647,0.248824437,0.23,1,0.42,15.68260294,0.629334584,0.097583176,No,Inertia,1,0,0,0,1,0,Rock,Rock,Rock,Regular,No_original
4426,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,1.5,0.04,0.42,0.138013112,0.069710387,0.072116933,0.04,1.5,0.42,6.535348781,1.510187862,0.56191898,Yes,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
4427,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,1.5,0.04,0.42,0.138013112,0.069710387,0.072116933,0.04,1.5,0.42,6.535348781,1.510187862,0.56191898,Yes,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
4428,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,1.5,0.04,0.42,0.138013112,0.069710387,0.072116933,0.04,1.5,0.42,6.535348781,1.510187862,0.56191898,Yes,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
4429,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,1.5,0.05,0.42,0.138013112,0.087137984,0.090146167,0.05,1.5,0.42,8.169186,1.208150286,0.359628145,Yes,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
4430,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,1.5,0.05,0.42,0.138013112,0.087137984,0.090146167,0.05,1.5,0.42,8.169186,1.208150286,0.359628145,Yes,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
4431,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,1.5,0.05,0.42,0.138013112,0.087137984,0.090146167,0.05,1.5,0.42,8.169186,1.208150286,0.359628145,Yes,Inertia,1,0,0,0,1,0,Rock,Rock,Rock,Regular,No_original
4432,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,1.5,0.06,0.42,0.138013112,0.104565581,0.1081754,0.06,1.5,0.42,9.803023219,1.006791903,0.249741766,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
4433,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,1.5,0.06,0.42,0.138013112,0.104565581,0.1081754,0.06,1.5,0.42,9.803023219,1.006791903,0.249741766,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
4434,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,1.5,0.06,0.42,0.138013112,0.104565581,0.1081754,0.06,1.5,0.42,9.803023219,1.006791903,0.249741766,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
4435,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,1.5,0.07,0.42,0.138013112,0.121993177,0.126204633,0.07,1.5,0.42,11.43686034,0.862964494,0.183483749,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
4436,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,1.5,0.07,0.42,0.138013112,0.121993177,0.126204633,0.07,1.5,0.42,11.43686034,0.862964494,0.183483749,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
4437,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,1.5,0.07,0.42,0.138013112,0.121993177,0.126204633,0.07,1.5,0.42,11.43686034,0.862964494,0.183483749,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
4438,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,1.5,0.09,0.42,0.138013112,0.156848371,0.1622631,0.09,1.5,0.42,14.70453478,0.671194604,0.110996341,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
4439,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,1.5,0.09,0.42,0.138013112,0.156848371,0.1622631,0.09,1.5,0.42,14.70453478,0.671194604,0.110996341,No,Inertia,1,0,0,0,1,0,Rock,Rock,Rock,Regular,No_original
4440,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,1.5,0.09,0.42,0.138013112,0.156848371,0.1622631,0.09,1.5,0.42,14.70453478,0.671194604,0.110996341,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
4441,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,1.5,0.11,0.42,0.138013112,0.191703564,0.198321566,0.11,1.5,0.42,17.97220913,0.549159223,0.074303336,No,Inertia,1,0,0,0,1,0,Rock,Rock,Rock,Regular,No_original
4442,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,1.5,0.11,0.42,0.138013112,0.191703564,0.198321566,0.11,1.5,0.42,17.97220913,0.549159223,0.074303336,No,Inertia,1,0,0,0,1,0,Rock,Rock,Rock,Regular,No_original
4443,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,1.5,0.11,0.42,0.138013112,0.191703564,0.198321566,0.11,1.5,0.42,17.97220913,0.549159223,0.074303336,No,Inertia,1,0,0,0,1,0,Rock,Rock,Rock,Regular,No_original
4444,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,1.5,0.13,0.42,0.138013112,0.226558758,0.234380033,0.13,1.5,0.42,21.23988356,0.464673188,0.05319943,No,Inertia,1,0,0,0,1,0,Rock,Rock,Rock,Regular,No_original
4445,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,1.5,0.13,0.42,0.138013112,0.226558758,0.234380033,0.13,1.5,0.42,21.23988356,0.464673188,0.05319943,No,Inertia,1,0,0,0,1,0,Rock,Rock,Rock,Regular,No_original
4446,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,1.5,0.13,0.42,0.138013112,0.226558758,0.234380033,0.13,1.5,0.42,21.23988356,0.464673188,0.05319943,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
4447,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,1.5,0.15,0.42,0.138013112,0.261413951,0.2704385,0.15,1.5,0.42,24.50755791,0.402716763,0.039958683,No,Inertia,1,0,0,0,1,0,Rock,Rock,Rock,Regular,No_original
4448,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,1.5,0.15,0.42,0.138013112,0.261413951,0.2704385,0.15,1.5,0.42,24.50755791,0.402716763,0.039958683,No,Inertia,1,1,0,0,1,1,Walk,Walk_Slide,Walk_Slide,Regular,No_original
4449,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,1.5,0.15,0.42,0.138013112,0.261413951,0.2704385,0.15,1.5,0.42,24.50755791,0.402716763,0.039958683,No,Inertia,1,1,0,0,1,1,Walk,Walk_Slide,Walk_Slide,Regular,No_original
4450,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,1.5,0.19,0.42,0.138013112,0.331124339,0.342555433,0.19,1.5,0.42,31.04290678,0.317934286,0.024904996,No,Inertia,1,0,0,0,1,0,Rock,Rock,Rock,Regular,No_original
4451,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,1.5,0.19,0.42,0.138013112,0.331124339,0.342555433,0.19,1.5,0.42,31.04290678,0.317934286,0.024904996,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
4452,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,1.5,0.19,0.42,0.138013112,0.331124339,0.342555433,0.19,1.5,0.42,31.04290678,0.317934286,0.024904996,No,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
4453,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,2.5,0.15,0.42,0.082807867,0.323460272,0.329538498,0.15,2.5,0.42,50.5406675,0.195280452,0.009395703,No,Inertia,0,0,1,0,1,1,Flip,Flip,Flip,Regular,No_original
4454,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,2.5,0.15,0.42,0.082807867,0.323460272,0.329538498,0.15,2.5,0.42,50.5406675,0.195280452,0.009395703,No,Inertia,1,1,0,0,1,1,Slide,Walk_Slide,Walk_Slide,Regular,No_original
4455,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,2.5,0.15,0.42,0.082807867,0.323460272,0.329538498,0.15,2.5,0.42,50.5406675,0.195280452,0.009395703,No,Inertia,1,1,0,0,1,1,Slide,Walk_Slide,Walk_Slide,Regular,No_original
4456,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,3,0.15,0.42,0.069006556,0.335014073,0.339648902,0.15,3,0.42,62.81513869,0.15712143,0.006082507,No,Inertia,1,0,1,0,1,1,Flip,Flip,Flip,Regular,No_original
4457,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,3,0.15,0.42,0.069006556,0.335014073,0.339648902,0.15,3,0.42,62.81513869,0.15712143,0.006082507,No,Inertia,1,1,0,0,1,1,Slide,Walk_Slide,Walk_Slide,Regular,No_original
4458,Free,Rubble,XL,1,5265,240,240,20,14,20,14,16,0.016,Unbranched,0,NA,NA,NA,NA,99.39,99.17,110.81,110.59,11.42,11.4429775,54.1,70,58.5570225,1.579857143,1.693562886,0.163471107,3,0.15,0.42,0.069006556,0.335014073,0.339648902,0.15,3,0.42,62.81513869,0.15712143,0.006082507,No,Inertia,1,1,0,0,1,1,Slide,Walk_Slide,Walk_Slide,Regular,No_original
4459,Free,Rubble,XL,4,5277,284,284,86,18,18,19,18.33333333,0.018333333,Branched,7,10,33,64,35.66666667,205.32,205.1,217.42,217.2,12.1,12.12434569,126.9,Too big,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1,0.04,0.42,0.207019668,0.043638547,0.043273815,0.04,1,0.42,2.380284425,4.146397085,4.235976401,Yes,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
4460,Free,Rubble,XL,4,5277,284,284,86,18,18,19,18.33333333,0.018333333,Branched,7,10,33,64,35.66666667,205.32,205.1,217.42,217.2,12.1,12.12434569,126.9,Too big,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1,0.04,0.42,0.207019668,0.043638547,0.043273815,0.04,1,0.42,2.380284425,4.146397085,4.235976401,Yes,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
4461,Free,Rubble,XL,4,5277,284,284,86,18,18,19,18.33333333,0.018333333,Branched,7,10,33,64,35.66666667,205.32,205.1,217.42,217.2,12.1,12.12434569,126.9,Too big,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1,0.04,0.42,0.207019668,0.043638547,0.043273815,0.04,1,0.42,2.380284425,4.146397085,4.235976401,Yes,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
4462,Free,Rubble,XL,4,5277,284,284,86,18,18,19,18.33333333,0.018333333,Branched,7,10,33,64,35.66666667,205.32,205.1,217.42,217.2,12.1,12.12434569,126.9,Too big,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1,0.05,0.42,0.207019668,0.054548184,0.054092269,0.05,1,0.42,2.975355545,3.317117653,2.711024872,Yes,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
4463,Free,Rubble,XL,4,5277,284,284,86,18,18,19,18.33333333,0.018333333,Branched,7,10,33,64,35.66666667,205.32,205.1,217.42,217.2,12.1,12.12434569,126.9,Too big,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1,0.05,0.42,0.207019668,0.054548184,0.054092269,0.05,1,0.42,2.975355545,3.317117653,2.711024872,Yes,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
4464,Free,Rubble,XL,4,5277,284,284,86,18,18,19,18.33333333,0.018333333,Branched,7,10,33,64,35.66666667,205.32,205.1,217.42,217.2,12.1,12.12434569,126.9,Too big,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1,0.05,0.42,0.207019668,0.054548184,0.054092269,0.05,1,0.42,2.975355545,3.317117653,2.711024872,Yes,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
4465,Free,Rubble,XL,4,5277,284,284,86,18,18,19,18.33333333,0.018333333,Branched,7,10,33,64,35.66666667,205.32,205.1,217.42,217.2,12.1,12.12434569,126.9,Too big,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1,0.06,0.42,0.207019668,0.065457821,0.064910723,0.06,1,0.42,3.570426665,2.764264702,1.882656149,Yes,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
4466,Free,Rubble,XL,4,5277,284,284,86,18,18,19,18.33333333,0.018333333,Branched,7,10,33,64,35.66666667,205.32,205.1,217.42,217.2,12.1,12.12434569,126.9,Too big,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1,0.06,0.42,0.207019668,0.065457821,0.064910723,0.06,1,0.42,3.570426665,2.764264702,1.882656149,Yes,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
4467,Free,Rubble,XL,4,5277,284,284,86,18,18,19,18.33333333,0.018333333,Branched,7,10,33,64,35.66666667,205.32,205.1,217.42,217.2,12.1,12.12434569,126.9,Too big,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1,0.06,0.42,0.207019668,0.065457821,0.064910723,0.06,1,0.42,3.570426665,2.764264702,1.882656149,Yes,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
4468,Free,Rubble,XL,4,5277,284,284,86,18,18,19,18.33333333,0.018333333,Branched,7,10,33,64,35.66666667,205.32,205.1,217.42,217.2,12.1,12.12434569,126.9,Too big,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1,0.07,0.42,0.207019668,0.076367458,0.075729177,0.07,1,0.42,4.165497785,2.369369739,1.38317594,Yes,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
4469,Free,Rubble,XL,4,5277,284,284,86,18,18,19,18.33333333,0.018333333,Branched,7,10,33,64,35.66666667,205.32,205.1,217.42,217.2,12.1,12.12434569,126.9,Too big,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1,0.07,0.42,0.207019668,0.076367458,0.075729177,0.07,1,0.42,4.165497785,2.369369739,1.38317594,Yes,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
4470,Free,Rubble,XL,4,5277,284,284,86,18,18,19,18.33333333,0.018333333,Branched,7,10,33,64,35.66666667,205.32,205.1,217.42,217.2,12.1,12.12434569,126.9,Too big,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1,0.07,0.42,0.207019668,0.076367458,0.075729177,0.07,1,0.42,4.165497785,2.369369739,1.38317594,Yes,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
4471,Free,Rubble,XL,4,5277,284,284,86,18,18,19,18.33333333,0.018333333,Branched,7,10,33,64,35.66666667,205.32,205.1,217.42,217.2,12.1,12.12434569,126.9,Too big,#VALUE!,#VALUE!,#VALUE!,#VALUE!,1,0.09,0.42,0.207019668,0.098186732,0.097366084,0.09,1,0.42,5.355640025,1.842843125,0.836736058,Yes,Inertia,0,0,0,0,0,0,None,None,None,Regular,No_original
